"lon","lat","NDVI","DTM","DSM","NDSM","NDRE","LULCC","D2W","area","lon_pt","lat_pt"
339520.868263676,7279874.78579758,-0.263041734695435,437.104583740234,437.104583740234,0,-0.149781495332718,2,497.398223876953,40000,339520.868263676,7279874.78579758
339720.868263676,7279874.78579758,-0.242282658815384,435.173034667969,435.173034667969,0,-0.160981670022011,2,509.027496337891,40000,339720.868263676,7279874.78579758
339920.868263676,7279874.78579758,-0.117723047733307,433.893920898438,434.774810791016,0.880889892578125,-0.0899129509925842,NA,NA,40000,339920.868263676,7279874.78579758
340120.868263676,7279874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340120.868263676,7279874.78579758
340320.868263676,7279874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340320.868263676,7279874.78579758
340520.868263676,7279874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340520.868263676,7279874.78579758
340720.868263676,7279874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340720.868263676,7279874.78579758
340920.868263676,7279874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340920.868263676,7279874.78579758
341120.868263676,7279874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341120.868263676,7279874.78579758
341320.868263676,7279874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341320.868263676,7279874.78579758
341520.868263676,7279874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341520.868263676,7279874.78579758
341720.868263676,7279874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341720.868263676,7279874.78579758
341899.795750554,7279881.12692014,NA,NA,NA,NA,NA,NA,NA,31194.6946907118,341899.795750554,7279881.12692014
334935.287607597,7280072.87624711,-0.330639749765396,451.847198486328,451.847198486328,0,-0.203302279114723,2,405.246826171875,34194.8561690785,334935.287607597,7280072.87624711
335120.868263676,7280074.78579758,-0.276526033878326,452.023040771484,452.023040771484,0,-0.186469167470932,2,369.330474853516,40000,335120.868263676,7280074.78579758
335320.868263676,7280074.78579758,-0.337372004985809,447.746398925781,447.746398925781,0,-0.232742041349411,2,262.885894775391,40000.0000000037,335320.868263676,7280074.78579758
335520.868263676,7280074.78579758,-0.326734006404877,443.398651123047,443.398651123047,0,-0.216039255261421,7,252.009918212891,40000.0000000037,335520.868263676,7280074.78579758
335720.868263676,7280074.78579758,-0.309829652309418,444.464874267578,444.464874267578,0,-0.211335867643356,2,302.332611083984,40000,335720.868263676,7280074.78579758
335920.868263676,7280074.78579758,-0.221417725086212,443.328643798828,443.328704833984,6.103515625e-05,-0.146052196621895,2,312.878570556641,40000,335920.868263676,7280074.78579758
336120.868263676,7280074.78579758,-0.348922938108444,440.034881591797,440.034881591797,0,-0.208050057291985,2,241.50569152832,40000,336120.868263676,7280074.78579758
336320.868263676,7280074.78579758,-0.272726058959961,442.264953613281,442.264953613281,0,-0.181816324591637,2,199.491851806641,40000,336320.868263676,7280074.78579758
336520.868263676,7280074.78579758,-0.334819197654724,442.156372070312,442.156372070312,0,-0.223232671618462,2,195,40000,336520.868263676,7280074.78579758
336720.868263676,7280074.78579758,-0.293468445539474,439.064880371094,439.064880371094,0,-0.16532301902771,8,152.200531005859,40000,336720.868263676,7280074.78579758
336920.868263676,7280074.78579758,-0.313727200031281,436.806488037109,436.806488037109,0,-0.196885079145432,2,42,40000,336920.868263676,7280074.78579758
337120.868263676,7280074.78579758,-0.292764961719513,440.719116210938,440.719116210938,0,-0.183254614472389,2,234.787139892578,40000,337120.868263676,7280074.78579758
337320.868263676,7280074.78579758,-0.336324989795685,440.336395263672,440.336395263672,0,-0.233722701668739,7,401.154571533203,40000,337320.868263676,7280074.78579758
337520.868263676,7280074.78579758,-0.313203155994415,438.764038085938,438.904327392578,0.140289306640625,-0.171700358390808,1,395.612182617188,40000,337520.868263676,7280074.78579758
337720.868263676,7280074.78579758,-0.222851917147636,434.583282470703,435.118316650391,0.5350341796875,-0.156547918915749,8,343.984008789062,40000,337720.868263676,7280074.78579758
337920.868263676,7280074.78579758,-0.354029297828674,437.024627685547,437.024627685547,0,-0.235539242625237,8,375.985382080078,40000,337920.868263676,7280074.78579758
338120.868263676,7280074.78579758,-0.275325536727905,436.472564697266,437.899810791016,1.42724609375,-0.170562818646431,2,456.934356689453,40000,338120.868263676,7280074.78579758
338320.868263676,7280074.78579758,-0.350767970085144,434.065002441406,434.065002441406,0,-0.224063694477081,7,461.524658203125,40000,338320.868263676,7280074.78579758
338520.868263676,7280074.78579758,-0.286242216825485,438.943603515625,438.943603515625,0,-0.180594742298126,2,455.24169921875,40000,338520.868263676,7280074.78579758
338720.868263676,7280074.78579758,-0.255177885293961,437.989593505859,437.989593505859,0,-0.172363802790642,2,521.095947265625,40000,338720.868263676,7280074.78579758
338920.868263676,7280074.78579758,-0.366879522800446,441.111175537109,441.111175537109,0,-0.237478822469711,2,607.97119140625,40000,338920.868263676,7280074.78579758
339120.868263676,7280074.78579758,-0.293010264635086,438.077545166016,438.077545166016,0,-0.195395469665527,2,550.458923339844,40000,339120.868263676,7280074.78579758
339320.868263676,7280074.78579758,-0.323944747447968,435.050170898438,435.050170898438,0,-0.200550496578217,8,395.733489990234,40000,339320.868263676,7280074.78579758
339520.868263676,7280074.78579758,-0.292341738939285,434.061645507812,434.061645507812,0,-0.185072913765907,2,300.341461181641,40000,339520.868263676,7280074.78579758
339720.868263676,7280074.78579758,-0.270155608654022,433.017822265625,433.017822265625,0,-0.158914253115654,2,314.815826416016,40000,339720.868263676,7280074.78579758
339920.868263676,7280074.78579758,-0.0963337272405624,431.424285888672,431.641204833984,0.2169189453125,-0.0990241020917892,NA,NA,40000,339920.868263676,7280074.78579758
340120.868263676,7280074.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340120.868263676,7280074.78579758
340320.868263676,7280074.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340320.868263676,7280074.78579758
340520.868263676,7280074.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340520.868263676,7280074.78579758
340720.868263676,7280074.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340720.868263676,7280074.78579758
340920.868263676,7280074.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340920.868263676,7280074.78579758
341120.868263676,7280074.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341120.868263676,7280074.78579758
341320.868263676,7280074.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341320.868263676,7280074.78579758
341520.868263676,7280074.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341520.868263676,7280074.78579758
341720.868263676,7280074.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341720.868263676,7280074.78579758
341920.034433951,7280075.52030392,NA,NA,NA,NA,NA,NA,NA,39652.7474318296,341920.034433951,7280075.52030392
342035.864162151,7280124.24590134,NA,NA,NA,NA,NA,NA,NA,3410.51018847898,342035.864162151,7280124.24590134
334945.070027348,7280272.62915392,-0.333651632070541,457.454956054688,457.454956054688,0,-0.21292544901371,2,437.452850341797,30277.0479499064,334945.070027348,7280272.62915392
335120.868263676,7280274.78579758,-0.304920047521591,457.022155761719,457.022155761719,0,-0.207177668809891,7,532.831115722656,40000,335120.868263676,7280274.78579758
335320.868263676,7280274.78579758,-0.345701932907104,452.704864501953,452.704864501953,0,-0.232963040471077,2,455.970397949219,40000.0000000037,335320.868263676,7280274.78579758
335520.868263676,7280274.78579758,-0.293649107217789,449.071960449219,449.071960449219,0,-0.197827413678169,7,449.787719726562,40000.0000000037,335520.868263676,7280274.78579758
335720.868263676,7280274.78579758,-0.263772070407867,452.226318359375,452.226318359375,0,-0.179005548357964,2,496.271087646484,40000,335720.868263676,7280274.78579758
335920.868263676,7280274.78579758,-0.354038089513779,447.699737548828,447.7001953125,0.000457763671875,-0.226623073220253,2,509.011779785156,40000,335920.868263676,7280274.78579758
336120.868263676,7280274.78579758,-0.304225325584412,446.775238037109,446.775238037109,0,-0.199957564473152,7,429.330871582031,40000,336120.868263676,7280274.78579758
336320.868263676,7280274.78579758,-0.321085751056671,448.357238769531,448.357238769531,0,-0.206372484564781,7,399.245544433594,40000,336320.868263676,7280274.78579758
336520.868263676,7280274.78579758,-0.233756676316261,447.537261962891,447.538146972656,0.000885009765625,-0.167765125632286,7,366,40000,336520.868263676,7280274.78579758
336720.868263676,7280274.78579758,-0.239761114120483,441.686218261719,441.689605712891,0.003387451171875,-0.152372643351555,7,166,40000,336720.868263676,7280274.78579758
336920.868263676,7280274.78579758,-0.2982217669487,437.808807373047,437.808807373047,0,-0.205151349306107,2,34,40000,336920.868263676,7280274.78579758
337120.868263676,7280274.78579758,-0.338589817285538,443.985046386719,443.985046386719,0,-0.226323500275612,7,221.461059570312,40000,337120.868263676,7280274.78579758
337320.868263676,7280274.78579758,-0.36201685667038,444.793914794922,444.793914794922,0,-0.251748263835907,2,416.803314208984,40000,337320.868263676,7280274.78579758
337520.868263676,7280274.78579758,-0.249520763754845,440.497344970703,441.230102539062,0.732757568359375,-0.133468002080917,1,579.058715820312,40000,337520.868263676,7280274.78579758
337720.868263676,7280274.78579758,-0.32059308886528,439.336364746094,439.660308837891,0.323944091796875,-0.207521632313728,2,543.622131347656,40000,337720.868263676,7280274.78579758
337920.868263676,7280274.78579758,-0.359959810972214,441.990203857422,441.990203857422,0,-0.242604151368141,8,564.415649414062,40000,337920.868263676,7280274.78579758
338120.868263676,7280274.78579758,-0.352909356355667,438.925994873047,438.925994873047,0,-0.223399490118027,8,648.201354980469,40000,338120.868263676,7280274.78579758
338320.868263676,7280274.78579758,-0.343142837285995,439.440582275391,439.440582275391,0,-0.222847908735275,7,658.335021972656,40000,338320.868263676,7280274.78579758
338520.868263676,7280274.78579758,-0.33575451374054,442.975738525391,442.975738525391,0,-0.228241920471191,7,653.945739746094,40000,338520.868263676,7280274.78579758
338720.868263676,7280274.78579758,-0.347562313079834,445.415161132812,445.415161132812,0,-0.208877056837082,2,701.744262695312,40000,338720.868263676,7280274.78579758
338920.868263676,7280274.78579758,-0.349024891853333,442.640991210938,442.640991210938,0,-0.197118744254112,7,672.4619140625,40000,338920.868263676,7280274.78579758
339120.868263676,7280274.78579758,-0.287104159593582,438.631195068359,438.631195068359,0,-0.208833619952202,2,475.189422607422,40000,339120.868263676,7280274.78579758
339320.868263676,7280274.78579758,-0.0998974665999413,434.250885009766,435.375213623047,1.12432861328125,-0.0507300272583961,1,281.788940429688,40000,339320.868263676,7280274.78579758
339520.868263676,7280274.78579758,-0.31986790895462,429.575408935547,429.575408935547,0,-0.215325772762299,8,114.03946685791,40000,339520.868263676,7280274.78579758
339720.868263676,7280274.78579758,-0.218606635928154,429.380859375,429.852172851562,0.4713134765625,-0.118139676749706,2,129.54150390625,40000,339720.868263676,7280274.78579758
339920.868263676,7280274.78579758,-0.280876070261002,427.977325439453,427.977325439453,0,-0.147684574127197,NA,NA,40000,339920.868263676,7280274.78579758
340120.868263676,7280274.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340120.868263676,7280274.78579758
340320.868263676,7280274.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340320.868263676,7280274.78579758
340520.868263676,7280274.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340520.868263676,7280274.78579758
340720.868263676,7280274.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340720.868263676,7280274.78579758
340920.868263676,7280274.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340920.868263676,7280274.78579758
341120.868263676,7280274.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341120.868263676,7280274.78579758
341320.868263676,7280274.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341320.868263676,7280274.78579758
341520.868263676,7280274.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341520.868263676,7280274.78579758
341720.868263676,7280274.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341720.868263676,7280274.78579758
341920.868263676,7280274.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341920.868263676,7280274.78579758
342060.163175782,7280288.03330357,NA,NA,NA,NA,NA,NA,NA,14931.8205498904,342060.163175782,7280288.03330357
334954.848849984,7280472.30860915,-0.291019558906555,462.719024658203,462.719024658203,0,-0.197087973356247,7,439.901123046875,26359.2397307344,334954.848849984,7280472.30860915
335120.868263676,7280474.78579758,-0.337444990873337,461.988830566406,461.988830566406,0,-0.224948227405548,7,602.525512695312,40000,335120.868263676,7280474.78579758
335320.868263676,7280474.78579758,-0.34680300951004,457.578887939453,457.578887939453,0,-0.247303694486618,7,653.229675292969,40000.0000000037,335320.868263676,7280474.78579758
335520.868263676,7280474.78579758,-0.339079350233078,455.128234863281,455.128234863281,0,-0.243162408471107,7,648.929138183594,40000.0000000037,335520.868263676,7280474.78579758
335720.868263676,7280474.78579758,-0.339680552482605,454.180480957031,454.180480957031,0,-0.234173864126205,8,689.322143554688,40000,335720.868263676,7280474.78579758
335920.868263676,7280474.78579758,-0.329628795385361,449.400848388672,449.400848388672,0,-0.225113302469254,2,627.749145507812,40000,335920.868263676,7280474.78579758
336120.868263676,7280474.78579758,-0.308253139257431,452.455963134766,452.460540771484,0.00457763671875,-0.193982467055321,2,477.448425292969,40000,336120.868263676,7280474.78579758
336320.868263676,7280474.78579758,-0.302085876464844,454.821044921875,454.821044921875,0,-0.198998659849167,7,356.029479980469,40000,336320.868263676,7280474.78579758
336520.868263676,7280474.78579758,-0.354177534580231,450.023284912109,450.023284912109,0,-0.192795544862747,2,260.685638427734,40000,336520.868263676,7280474.78579758
336720.868263676,7280474.78579758,-0.273201078176498,443.538238525391,444.284729003906,0.746490478515625,-0.125561937689781,9,119.854080200195,40000,336720.868263676,7280474.78579758
336920.868263676,7280474.78579758,-0.277723073959351,441.912902832031,441.912902832031,0,-0.186152294278145,2,58.2151184082031,40000,336920.868263676,7280474.78579758
337120.868263676,7280474.78579758,-0.323494374752045,447.587860107422,447.587860107422,0,-0.213593810796738,2,252.200317382812,40000,337120.868263676,7280474.78579758
337320.868263676,7280474.78579758,-0.328146189451218,446.748718261719,446.748718261719,0,-0.214312985539436,7,446.556823730469,40000,337320.868263676,7280474.78579758
337520.868263676,7280474.78579758,-0.303284078836441,442.528350830078,442.528350830078,0,-0.222388967871666,7,643.6435546875,40000,337520.868263676,7280474.78579758
337720.868263676,7280474.78579758,-0.359328955411911,444.134063720703,444.137084960938,0.003021240234375,-0.245542988181114,8,743.454772949219,40000,337720.868263676,7280474.78579758
337920.868263676,7280474.78579758,-0.313206642866135,445.748962402344,445.748962402344,0,-0.207957118749619,2,758.791809082031,40000,337920.868263676,7280474.78579758
338120.868263676,7280474.78579758,-0.315106481313705,443.791809082031,443.791809082031,0,-0.195574730634689,2,823.021850585938,40000,338120.868263676,7280474.78579758
338320.868263676,7280474.78579758,-0.290336906909943,444.012237548828,444.279022216797,0.26678466796875,-0.185449928045273,7,835.404663085938,40000,338320.868263676,7280474.78579758
338520.868263676,7280474.78579758,-0.310714036226273,445.875274658203,445.875274658203,0,-0.207363054156303,2,768.050109863281,40000,338520.868263676,7280474.78579758
338720.868263676,7280474.78579758,-0.322978526353836,446.115631103516,446.115631103516,0,-0.205202683806419,7,749.6005859375,40000,338720.868263676,7280474.78579758
338920.868263676,7280474.78579758,-0.335050135850906,442.81494140625,442.81494140625,0,-0.199284687638283,2,674.540588378906,40000,338920.868263676,7280474.78579758
339120.868263676,7280474.78579758,-0.241698816418648,438.956939697266,438.956939697266,0,-0.133529767394066,2,478.126556396484,40000,339120.868263676,7280474.78579758
339320.868263676,7280474.78579758,-0.3364277780056,434.838165283203,434.838165283203,0,-0.225217580795288,8,286.714141845703,40000,339320.868263676,7280474.78579758
339520.868263676,7280474.78579758,-0.0510149076581001,431.263305664062,432.232147216797,0.968841552734375,-0.0373152792453766,1,125.71794128418,40000,339520.868263676,7280474.78579758
339720.868263676,7280474.78579758,-0.269648343324661,426.09228515625,426.1884765625,0.09619140625,-0.18484628200531,2,45.2216758728027,40000,339720.868263676,7280474.78579758
339920.868263676,7280474.78579758,-0.219862878322601,423.593627929688,423.626770019531,0.03314208984375,-0.142575651407242,NA,NA,40000,339920.868263676,7280474.78579758
340120.868263676,7280474.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340120.868263676,7280474.78579758
340320.868263676,7280474.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340320.868263676,7280474.78579758
340520.868263676,7280474.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340520.868263676,7280474.78579758
340720.868263676,7280474.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340720.868263676,7280474.78579758
340920.868263676,7280474.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340920.868263676,7280474.78579758
341120.868263676,7280474.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341120.868263676,7280474.78579758
341320.868263676,7280474.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341320.868263676,7280474.78579758
341520.868263676,7280474.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341520.868263676,7280474.78579758
341720.868263676,7280474.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341720.868263676,7280474.78579758
341920.868263676,7280474.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341920.868263676,7280474.78579758
342088.964222145,7280482.16663907,NA,NA,NA,NA,NA,NA,NA,26800.3834794834,342088.964222145,7280482.16663907
334964.832439783,7280671.71126768,-0.370722979307175,464.750335693359,464.750335693359,0,-0.25153312087059,7,444.544708251953,22350.9461327679,334964.832439783,7280671.71126768
335120.868263676,7280674.78579758,-0.327346831560135,466.826538085938,466.826538085938,0,-0.205192238092422,2,599.230346679688,40000,335120.868263676,7280674.78579758
335320.868263676,7280674.78579758,-0.327980935573578,465.139068603516,465.139068603516,0,-0.222157195210457,2,797.92041015625,40000.0000000037,335320.868263676,7280674.78579758
335520.868263676,7280674.78579758,-0.366142600774765,459.991119384766,459.991119384766,0,-0.240190267562866,7,848.474487304688,40000.0000000037,335520.868263676,7280674.78579758
335720.868263676,7280674.78579758,-0.339250594377518,456.437652587891,456.437652587891,0,-0.230527296662331,7,678.460754394531,40000,335720.868263676,7280674.78579758
335920.868263676,7280674.78579758,-0.325699031352997,453.987670898438,453.987670898438,0,-0.218833714723587,7,506.269683837891,40000,335920.868263676,7280674.78579758
336120.868263676,7280674.78579758,-0.255835354328156,455.110107421875,455.110107421875,0,-0.143928289413452,7,345.353454589844,40000,336120.868263676,7280674.78579758
336320.868263676,7280674.78579758,-0.195800632238388,454.568786621094,454.975677490234,0.406890869140625,-0.140867933630943,1,194.825561523438,40000,336320.868263676,7280674.78579758
336520.868263676,7280674.78579758,-0.352586776018143,447.877075195312,447.877075195312,0,-0.233738377690315,7,93.9201812744141,40000,336520.868263676,7280674.78579758
336720.868263676,7280674.78579758,-0.267149120569229,440.084411621094,440.084411621094,0,-0.175362840294838,2,1,40000,336720.868263676,7280674.78579758
336920.868263676,7280674.78579758,-0.363142251968384,447.049713134766,447.049713134766,0,-0.234647646546364,2,133.645050048828,40000,336920.868263676,7280674.78579758
337120.868263676,7280674.78579758,-0.353749006986618,452.062225341797,452.062225341797,0,-0.234395697712898,7,294.762603759766,40000,337120.868263676,7280674.78579758
337320.868263676,7280674.78579758,-0.309477537870407,450.365142822266,450.365142822266,0,-0.171158209443092,2,482.995849609375,40000,337320.868263676,7280674.78579758
337520.868263676,7280674.78579758,-0.325706005096436,445.982208251953,446.647521972656,0.665313720703125,-0.199588567018509,2,678.000732421875,40000,337520.868263676,7280674.78579758
337720.868263676,7280674.78579758,-0.255472362041473,449.81201171875,450.561462402344,0.74945068359375,-0.049765195697546,1,777.373168945312,40000,337720.868263676,7280674.78579758
337920.868263676,7280674.78579758,-0.322598934173584,450.135864257812,450.5673828125,0.4315185546875,-0.218292683362961,8,745.324768066406,40000,337920.868263676,7280674.78579758
338120.868263676,7280674.78579758,-0.252698212862015,448.057159423828,448.057159423828,0,-0.163130819797516,1,765.969299316406,40000,338120.868263676,7280674.78579758
338320.868263676,7280674.78579758,-0.354293674230576,444.732360839844,444.732360839844,0,-0.228960677981377,8,662.043029785156,40000,338320.868263676,7280674.78579758
338520.868263676,7280674.78579758,-0.25453245639801,443.446563720703,443.446563720703,0,-0.131535902619362,2,574.718200683594,40000,338520.868263676,7280674.78579758
338720.868263676,7280674.78579758,-0.337761044502258,443.295989990234,443.295989990234,0,-0.212323442101479,2,549.819030761719,40000,338720.868263676,7280674.78579758
338920.868263676,7280674.78579758,-0.405535966157913,442.825805664062,442.825805664062,0,-0.256914407014847,7,595.231872558594,40000,338920.868263676,7280674.78579758
339120.868263676,7280674.78579758,-0.328328281641006,440.523559570312,440.523559570312,0,-0.213190451264381,2,558.036743164062,40000,339120.868263676,7280674.78579758
339320.868263676,7280674.78579758,-0.319299548864365,436.695434570312,436.695434570312,0,-0.217642039060593,7,406.208068847656,40000,339320.868263676,7280674.78579758
339520.868263676,7280674.78579758,-0.270327001810074,432.534515380859,432.534515380859,0,-0.164592072367668,2,311.905426025391,40000,339520.868263676,7280674.78579758
339720.868263676,7280674.78579758,-0.338829934597015,428.846527099609,428.846527099609,0,-0.232001706957817,2,229.200790405273,40000,339720.868263676,7280674.78579758
339920.868263676,7280674.78579758,-0.167995616793633,425.140991210938,425.327911376953,0.186920166015625,-0.116499252617359,NA,NA,40000,339920.868263676,7280674.78579758
340120.868263676,7280674.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340120.868263676,7280674.78579758
340320.868263676,7280674.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340320.868263676,7280674.78579758
340520.868263676,7280674.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340520.868263676,7280674.78579758
340720.868263676,7280674.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340720.868263676,7280674.78579758
340920.868263676,7280674.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340920.868263676,7280674.78579758
341120.868263676,7280674.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341120.868263676,7280674.78579758
341320.868263676,7280674.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341320.868263676,7280674.78579758
341520.868263676,7280674.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341520.868263676,7280674.78579758
341720.868263676,7280674.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341720.868263676,7280674.78579758
341920.868263676,7280674.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341920.868263676,7280674.78579758
342115.694470133,7280678.27007504,NA,NA,NA,NA,NA,NA,NA,37776.2643301859,342115.694470133,7280678.27007504
342228.540310132,7280748.92909867,NA,NA,NA,NA,NA,NA,NA,892.682078886777,342228.540310132,7280748.92909867
334975.10968002,7280871.01288634,-0.12601064145565,465.8115234375,467.383880615234,1.57235717773438,-0.0696806013584137,1,518.767761230469,18225.6017994471,334975.10968002,7280871.01288634
335120.868263676,7280874.78579758,-0.274489909410477,470.035186767578,470.035186767578,0,-0.174916863441467,7,652.230773925781,40000,335120.868263676,7280874.78579758
335320.868263676,7280874.78579758,-0.325317949056625,471.681060791016,471.681060791016,0,-0.219181701540947,7,840.360046386719,40000.0000000037,335320.868263676,7280874.78579758
335520.868263676,7280874.78579758,-0.357024163007736,464.263916015625,464.263916015625,0,-0.255889505147934,2,772.598876953125,40000.0000000037,335520.868263676,7280874.78579758
335720.868263676,7280874.78579758,-0.288480579853058,461.270416259766,461.270416259766,0,-0.154785364866257,7,587.28955078125,40000,335720.868263676,7280874.78579758
335920.868263676,7280874.78579758,-0.319223374128342,459.229064941406,459.229064941406,0,-0.215376660227776,7,415.823272705078,40000,335920.868263676,7280874.78579758
336120.868263676,7280874.78579758,-0.283314406871796,457.481109619141,457.570465087891,0.08935546875,-0.174772650003433,7,231.320129394531,40000,336120.868263676,7280874.78579758
336320.868263676,7280874.78579758,-0.322328865528107,450.889953613281,450.889953613281,0,-0.208947196602821,7,66.7308044433594,40000,336320.868263676,7280874.78579758
336520.868263676,7280874.78579758,-0.30719205737114,448.094757080078,448.094757080078,0,-0.196232914924622,7,77.2334136962891,40000,336520.868263676,7280874.78579758
336720.868263676,7280874.78579758,-0.349503755569458,448.822418212891,448.822418212891,0,-0.23235297203064,2,174.484954833984,40000,336720.868263676,7280874.78579758
336920.868263676,7280874.78579758,-0.371585577726364,450.249267578125,450.249267578125,0,-0.242972537875175,2,262.154541015625,40000,336920.868263676,7280874.78579758
337120.868263676,7280874.78579758,-0.356898069381714,454.965728759766,454.965728759766,0,-0.235580340027809,2,408.388305664062,40000,337120.868263676,7280874.78579758
337320.868263676,7280874.78579758,-0.343978494405746,451.087310791016,451.087310791016,0,-0.231221273541451,2,568.032592773438,40000,337320.868263676,7280874.78579758
337520.868263676,7280874.78579758,-0.343537718057632,448.116546630859,448.116546630859,0,-0.221251457929611,2,689.281494140625,40000,337520.868263676,7280874.78579758
337720.868263676,7280874.78579758,-0.328073889017105,447.756622314453,447.756622314453,0,-0.119458056986332,2,588.480224609375,40000,337720.868263676,7280874.78579758
337920.868263676,7280874.78579758,-0.268801271915436,445.973052978516,445.973052978516,0,-0.166866272687912,2,545.44384765625,40000,337920.868263676,7280874.78579758
338120.868263676,7280874.78579758,-0.326954275369644,446.923217773438,447.127838134766,0.204620361328125,-0.218414291739464,7,573.331481933594,40000,338120.868263676,7280874.78579758
338320.868263676,7280874.78579758,-0.295381873846054,443.224243164062,443.224243164062,0,-0.200458332896233,7,508.626586914062,40000,338320.868263676,7280874.78579758
338520.868263676,7280874.78579758,-0.344222724437714,438.000793457031,438.000793457031,0,-0.225095942616463,1,388.202270507812,40000,338520.868263676,7280874.78579758
338720.868263676,7280874.78579758,-0.323909431695938,438.964569091797,438.964569091797,0,-0.192521348595619,2,350.287017822266,40000,338720.868263676,7280874.78579758
338920.868263676,7280874.78579758,-0.383263736963272,440.565093994141,440.565093994141,0,-0.256170570850372,2,417.972473144531,40000,338920.868263676,7280874.78579758
339120.868263676,7280874.78579758,-0.370299190282822,439.883361816406,439.883361816406,0,-0.26629963517189,2,553.24951171875,40000,339120.868263676,7280874.78579758
339320.868263676,7280874.78579758,-0.331541210412979,437.568420410156,437.800109863281,0.231689453125,-0.195821359753609,2,572.542602539062,40000,339320.868263676,7280874.78579758
339520.868263676,7280874.78579758,-0.288747131824493,433.280395507812,433.280395507812,0,-0.168455794453621,2,488.889556884766,40000,339520.868263676,7280874.78579758
339720.868263676,7280874.78579758,-0.399420022964478,430.655242919922,430.655242919922,0,-0.271346181631088,7,407.103179931641,40000,339720.868263676,7280874.78579758
339920.868263676,7280874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,339920.868263676,7280874.78579758
340120.868263676,7280874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340120.868263676,7280874.78579758
340320.868263676,7280874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340320.868263676,7280874.78579758
340520.868263676,7280874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340520.868263676,7280874.78579758
340720.868263676,7280874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340720.868263676,7280874.78579758
340920.868263676,7280874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,340920.868263676,7280874.78579758
341120.868263676,7280874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341120.868263676,7280874.78579758
341320.868263676,7280874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341320.868263676,7280874.78579758
341520.868263676,7280874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341520.868263676,7280874.78579758
341720.868263676,7280874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341720.868263676,7280874.78579758
341920.868263676,7280874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,341920.868263676,7280874.78579758
342120.868263676,7280874.78579758,NA,NA,NA,NA,NA,NA,NA,40000,342120.868263676,7280874.78579758
